,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
635,"Do the different health regions share immunization info? My child has been fully vaccinated, but I believe my child's online record is incomplete because he was vaccinated in 2 different regions (Vancouver/Vancouver Coastal Health & Delta/Fraser Health)
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
636,"Does the BC government provide coverage for the TdaP vaccine for pregnant women at 28 wks gestational age? To help protect newborn babies from pertussis before their 1st vaccine
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
637,"Is the Hep A vaccine REQUIRED for entrance to university in BC?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,"Are there public health flu vaccine clinics in the Kelowna/Vernon area? There is usually one in Lake Country but I am unable to find any.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,"The Prevnar13 brochure says that the vaccine is for anyone over 50+. I asked at vaccination clinic about price now at age 63. I was told I cannot pay. Please explain.
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640,"My son is sick. Can he still get his immunizations?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,"My child is due for her 4 month immunizations tomorrow but she just started to cough today. It is kind of a mucus cough. She doesn't have a fever. Should I postpone her appointment
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"Is it safe , giving Tetanus Toxoid to someone who is allergic to eggs or peanuts?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,"Are we able to get the 2 month vaccines early? We'd like to attend an out-of-town wedding 6-7 days before he's 2 months. Thanks
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,"Our daughter will be visiting with a baby who has not had her Pertussis Immunization. She wants us to have the immunization before she arrives.
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,"I need my immunization records from when I was a baby. I got my shot in Cranbrook up until age 1.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,"Hello, my child received the measles vaccination at ten months. She is now 2 years and 1 month. Do you think it's too early to give her a booster?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,"Are you able to drink alcohol the day after vaccinations?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
648,"Can I travel with my 3 month old baby with her Diphtheria, Tetanus, Pertussis, Polio, Hib, Pneumo-conjugate-13, and Rotavirus immunization shots ??
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
649,"Are public health nurses required to wear gloves when giving babies immunizations?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,"Can I immunize my baby (for her 1-year shots) if she has had a fever in the last 24 hours? Her appt for the immunization is today.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,"Is it ok to receive the vaccine for 12month baby to receive 4 days prior to the babies birthday.the 6mo vaccine receive on February 24.is it ok to receive the 12mo by aug 15?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,"My husband and I are planning a vacation to Costa Rica late February early March. What immunization are necessary?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,"If I have just had pneumonia can I get the vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654,"Due to a very bad reaction to the 1st dose of Shingrix, I am hesitant to get the 2nd dose. Do I have some vaccine coverage in my system after just the one dose? I am still suffering from the affects of severe gouty arthritis in my dominant right wrist/hand. Started 2 wks after 1st dose-3 wks now.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
655,"A pharmacist at the Superstore in Richmond BC told me that the flu shot is free for all BC residents. Is this true?
",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
656,".how long is a flu victim contagious after first appearance of symptoms?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,"How do i obtain a copy of immunizations from 1972
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,"which flu strains does the 2019-2020 flu vaccine cover?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,"I would like to book my daughter's 18 mo shots but when I call the clinic, the recording says there are 325 calls ahead of me, which seems a bit ridiculous. How else can I book?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
660,"I cant remember if my child had the chicken pox vaccine - will it hurt to get it again
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,"1. I am 68 years old, in good health and have never had any pneumococcal vaccine. Should I get PNEU-C-13 or PNEU-P-23 or should I get both?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
662,"Is it harmful to get a tetanus booster shot before 10 years have passed since your last shot?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,"Can my child get the MMR or MMRV booster before they enter kindergarten? They are now 22 months old, and had the initial MMR vaccine on time.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
664,"Baby had 12 month shots in February... can baby get second dose of measles shot now? Or is that too soon? Just worried about all the measles going around.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,"Is there any record of my TB skin test that I did in 1995 ? My test was done with Fraser health unit or is my doctor will have the test results? Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
666,"Is the HPV vaccine suspended in egg white? My daughter is going to have her grade 6 immunization and has an egg allergy. Thanks.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,"If my child gets one of the injuries listed on the vaccine insert, like seizures, can I sue the vaccine manufacturer?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
668,"my 11year received one immunization for chicken pox (varicella) aug 8/08, they are asking her for two doses for her grade 6 boosters, does she need both or one
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
669,"Do people who only had one MMR dose (likely born between 1979 and 1995) need a second dose to protect against mumps?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670,"I am planning to travel to India in April. What vaccination do I need? Can I make an appointment please?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
671,"how often should you get hepatitis b vaccine?
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,"I don't remember if I have gotten a Tdap vaccine at the age of 10 or over. Is it fine for me to get the shot anyways at my school? (Grade 9)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673,"Can a child get immunized in British Columbia if they have a Ontario health card
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,"My mother was a €˜conscious objector' re: immunization so I had spotty vaccinations. I was born in 1962 and remember having a shot in grade 2 and in high school. Thanks,
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,"If the teachers and school staff are not required to submit their own vaccination records, then are they also asked to go home for up to several weeks in the case of an outbreak?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,"My child was born in the US. Would we still be able to get shots for her at health units before receiving her Canadian Citizenship/Health Card?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
677,"I am a 19 girl and have just returned bc for my study,so I missed the grade 6 vaccine, I have my msp with me. Can I get the free hpv vaccines?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,"took the 1st dose & 2nd dose of Twinex were on time schedule, but got sick during the time of the 3rd dose, so can i take the last shot 2 weeks late?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,"Can the baby who is allergic to cow-milk protein (not sure if he is allergic to other staff cuz he's not starting to have solids) have the 4-month vaccine?? Thanks!
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,"Who does routine immunizations for kids? Do pediatricians do that in B.C?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
681,"With the Measles outbreak, how can I estimate what vaccines I received growing up and what I should do now? Born 1990, immigrated 1991 and attended BC schools.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,"I want to know if my daughter got her 18 month old shot it isnt recorded in her passport thanks 
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,"Can my baby postpone her 6-month vaccination shot for about 2.5 months? Or can she get her 6-month vaccination shot 2 weeks ahead of the routine schedule?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,"Is there a immunization against ticks, or lime disease for humans???
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
685,"I am HCW, I did not remember took MMR VACCINE, I have one rubella IGg positive and other viruses no available.result test. Is it meaning immunized for three viruses.
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,"Do you need to book an appointment? Is there a cost to get the immunizations
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
687,"My infant is small. Are vaccines adjusted for smaller babies? Is there increased risk with a full dose in smaller babies?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,"Can I book a vaccination appointment online for my nowborn sister?She was born in surry.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
689,"Hello. I am a physician/health reporter working on a story about cost of catching up on vaccines for a young adult never immunized as a kid. For ex: child of anti-vaxer parents. Looking at Tdap-IPV, MMR, Var, Men, HPV and influenza for 1st visit. 
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,"Hello, Is it possible to obtain a copy of immunization records for my child without coming into the clinic where they were administered? 
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,"I'd like to kindly ask for information regarding being administered the Hep B Vaccine. I am a student (health care profession). Been waiting for about 4 months now. Thank you.
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
692,"Do I have to go to the public health office to get a list of what immunizations were done and when? Or is this something I have access too on this website?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,"If I have my Indian Status number, are the cost of immunizations covered- hep A/B/C ?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,"Do i need a prescription for Hep A vaccination?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,"can a child who has been immunized for chicken pox, still develop it? and, if so, would it present the same way or would it potentially be a variation of the typical presentation?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,"I need a flu shot and there are none available here. I am very immune compromised from infusions and take 2 chemo drugs. How can I get one? Every place says they are sold out.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,"What are the percentages of children immunized by region, or better yet by school, on Vancouver Island? These details are available by VCH and FHA but I cannot find anything from Island Health.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,"How do I enter my child's immunization records into the provincial registry? Thank you.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,"Wanting to get vaccinated against Hep A & B. What is the process?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,"who do I raise the issue with the lack of flu shots being available? I have gone 3 times over a spread of 2 weeks to get a flu shot with no results. this is costing too much time
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"Hi there, I'm curious if I can get just a specific vaccine for my toddler rather than the bundle? tetanus, for example.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"Chicken pox vaccine says not to get pregnant for 30 days after vaccine, is this 30 days after first vaccine or 30 days after booster 4 weeks later?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"I received the Hepatitis B vaccine series in 1985 but don't have a record of it. My work requires me to get the Hepatitis B series. Is it safe to get it again?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"Hello My son was born in the U.K and we just moved to Canada. He is due for his second MMR and other vaccines in November but in B.C it said you need to be 4 years old. Do I wait
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"My newborn is 8 weeks old today which is 11th of July and has to be vaccinated but has been given a doctor's appointment on the 18th which is a week later, will this be ok?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"My sons were born in 1992 and 1993. They received all the vaccinations when young but they have not received a booster. Can they go to a pharmacy to receive the booster?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
707,"I am a 68 year old healthy female who has celiac disease as well as being lactose intolerant. Should I be concerned about receiving the shingles vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
708,"Can an unvaccinated child travel to the US
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
709,"I feel like less is more and want to only do the mandatory shots which are those?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"Can you get shingles from contact with someone who was immunized with the chickenpox (varicella) vaccine? Or from contact with someone with chickenpox disease?   
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
711,"Is sexual activity permitted between the first and second shot of the cervical vaccine ?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"Where can I get a copy of the immunizations my child has received, as I don't have all of them documented in her book?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,"Has a link been established between influenza vaccinations & increased cases of ITPurpura, especially in elderly people?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,"How often virus of polio, MMR and meningococcal are mutated? How long it to create a new vaccine? How old are vaccines which you used today for vaccination? I mean when was last update them, like a year of charge? What's exactly content in vaccines and what's the risque to take it? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,"If I already had the flu shot, why am I still getting the flu?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,"Hello, I am not a current resident of BC, and have an out-of-province health card. Can I still get the free MMR vaccine? MMR vaccines are free in my province too.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
717,"i'm just wondering my daughter she didn't get a vaccine at 18 months now she's 22 months, still she can get it?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,"I am a 26 year old. I had my first gardasil 9 vaccine 6 months ago, and just had the second (there was an unplanned delay in getting the second dose). When should I have the 3rd?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,"When can the general public attend a clinic. All seem to be children and families only.
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
720,"I did not immunize my child as an infant. She is now six and I have changed my stance. Can she be immunized now?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"I was vaccinated for rabies (3 doses) in 2015. I will be handling bats in March. I had a blood test today to test IgG levels - if they are low do I need a booster or another round?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,"please send a 2019 consent form to receive flu vaacine
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,"do I need ID to get a copy of my childs vaccination history?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,"Can measles mumps rebella be ordered separately?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725,"Good Morning, Kindly advise where I can get my daughter's Vaccinations Record. She graduated 12 from YaleSecondary and all her education was in Abbotsford.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,"Why does MSP not cover the cost of the Shingles vaccine? I am 66 and live on CPP, OAS and GIS. It would be helpful if the $200 cost was covered. Is it being considered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727,"My child is 10,5 years old and I would like to know if she is due for immunization. Where can I find this information and how can I obtain her immunization schedule.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
728,"Why do schools no longer require students entering kindergarten to have their immunizations? Why are immunizations not mandatory in BC?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
729,"My daughter had a tetanus shot 2 years ago for a foot wound, is it ok for her to get the grade 9 DTAP shot now?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
730,"My 2 month old is schedule for vaccines tomorrow and is coughing and nasally congested. Should we postpone
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
731,"My brother-in-law, has to get transportation for Specialist Doctors and treatment at hospital. Is there any Club or facility that could help with this. He sometimes has to wait a few hours in hospital after treatment. It is hard to arrange times/schedules within family.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"What are the health concerns or negatives to having your child vaccinated?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
733,"How do I go about getting a Hep A/B vaccine?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,"Can a library be a public location, if they wish, for a flu clinic? Libraries are open to the public, have public meeting rooms and have many at risk patrons, which is a win/win for public awareness.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
